id,percentage_column,bst_time,day_of_week,current_date_bst,temperature,humidity,chance_of_rain,wind
4726,29,785,6,2024-12-08,8,76,2,19
4727,25,805,6,2024-12-08,8,76,4,18
4728,35,825,6,2024-12-08,8,76,4,18
4729,29,845,6,2024-12-08,7,76,4,17
4730,30,865,6,2024-12-08,9,75,10,17
4731,31,885,6,2024-12-08,9,75,10,17
4732,30,905,6,2024-12-08,3,78,11,17
4733,28,925,6,2024-12-08,3,78,11,17
4734,36,945,6,2024-12-08,3,79,9,15
4735,37,965,6,2024-12-08,3,79,12,15
4736,40,985,6,2024-12-08,3,79,7,17
4737,42,1005,6,2024-12-08,3,79,7,17
4738,44,1025,6,2024-12-08,3,79,6,17
4739,43,1045,6,2024-12-08,3,79,5,14
4740,42,1065,6,2024-12-08,3,80,6,15
4741,50,1085,6,2024-12-08,3,80,6,15
4742,48,1105,6,2024-12-08,3,79,6,12
4743,54,1125,6,2024-12-08,3,80,6,12
4744,57,1145,6,2024-12-08,3,81,6,15
4745,61,1165,6,2024-12-08,3,81,6,15
4746,61,1185,6,2024-12-08,3,80,6,14
4747,53,1205,6,2024-12-08,3,80,6,14
4748,55,1225,6,2024-12-08,3,81,6,11
4749,0,1245,6,2024-12-08,3,81,6,11
4750,2,305,0,2024-12-09,6,80,7,9
4751,2,325,0,2024-12-09,6,79,7,9
4752,2,345,0,2024-12-09,6,79,7,8
4753,2,365,0,2024-12-09,6,79,7,8
4754,0,385,0,2024-12-09,6,79,7,8
4755,9,405,0,2024-12-09,6,79,7,8
4756,22,425,0,2024-12-09,6,79,7,8
4757,24,445,0,2024-12-09,6,79,7,8
4758,23,465,0,2024-12-09,6,78,7,8
4759,21,485,0,2024-12-09,6,78,7,8
4760,28,505,0,2024-12-09,7,77,7,8
4761,23,525,0,2024-12-09,7,77,7,8
4762,18,545,0,2024-12-09,7,77,7,8
4763,22,565,0,2024-12-09,7,78,7,8
4764,25,585,0,2024-12-09,7,78,7,8
4765,23,605,0,2024-12-09,7,78,7,8
4766,35,625,0,2024-12-09,7,78,7,7
4767,37,645,0,2024-12-09,7,79,7,8
4768,43,665,0,2024-12-09,7,78,4,8
4769,41,686,0,2024-12-09,6,79,4,7
4770,35,705,0,2024-12-09,6,79,4,7
4771,40,725,0,2024-12-09,6,79,2,7
4772,37,745,0,2024-12-09,6,80,2,7
4773,35,765,0,2024-12-09,6,80,2,6
4774,35,785,0,2024-12-09,6,80,2,6
4775,34,805,0,2024-12-09,6,81,2,6
4776,41,825,0,2024-12-09,5,82,2,5
4777,43,846,0,2024-12-09,6,82,2,6
4778,49,865,0,2024-12-09,6,82,2,5
4779,46,885,0,2024-12-09,6,82,2,5
4780,42,905,0,2024-12-09,-3,90,8,7
4781,50,926,0,2024-12-09,-3,89,8,6
4782,55,945,0,2024-12-09,-3,88,8,5
4783,54,965,0,2024-12-09,-2,87,8,6
4784,55,985,0,2024-12-09,-3,89,8,6
4785,63,1005,0,2024-12-09,-2,87,8,6
4786,73,1025,0,2024-12-09,-3,89,8,7
4787,75,1045,0,2024-12-09,-3,89,8,7
4788,72,1065,0,2024-12-09,-3,90,8,5
4789,75,1085,0,2024-12-09,-3,90,8,5
4790,58,1105,0,2024-12-09,-3,90,8,5
4791,54,1125,0,2024-12-09,-3,90,8,5
4792,54,1145,0,2024-12-09,-3,89,7,5
4793,63,1165,0,2024-12-09,-3,89,7,5
4794,68,1185,0,2024-12-09,-3,90,7,5
4795,71,1205,0,2024-12-09,-3,90,7,5
4796,66,1225,0,2024-12-09,-3,90,7,5
4797,50,1245,0,2024-12-09,-3,90,7,5
4798,0,305,1,2024-12-10,2,85,6,5
4799,0,325,1,2024-12-10,2,85,6,5
4800,0,345,1,2024-12-10,2,84,6,5
4801,0,365,1,2024-12-10,2,85,6,5
4802,1,385,1,2024-12-10,2,85,6,5
4803,13,405,1,2024-12-10,2,85,6,5
4804,23,425,1,2024-12-10,2,83,6,6
4805,32,445,1,2024-12-10,2,83,6,6
4806,28,465,1,2024-12-10,2,84,6,5
4807,26,485,1,2024-12-10,2,84,6,5
4808,20,505,1,2024-12-10,2,84,6,5
4809,16,525,1,2024-12-10,2,84,6,5
4810,19,545,1,2024-12-10,2,83,6,4
4811,21,565,1,2024-12-10,2,83,6,4
4812,24,585,1,2024-12-10,2,84,6,4
4813,25,605,1,2024-12-10,2,83,6,4
4814,27,625,1,2024-12-10,2,83,6,4
4815,26,645,1,2024-12-10,2,83,6,5
4816,25,666,1,2024-12-10,2,83,6,5
4817,22,685,1,2024-12-10,2,85,4,6
4818,25,705,1,2024-12-10,2,85,3,5
4819,36,725,1,2024-12-10,1,84,2,3
4820,38,745,1,2024-12-10,1,84,2,3
4821,34,765,1,2024-12-10,1,85,2,3
4822,24,785,1,2024-12-10,2,84,2,3
4823,21,805,1,2024-12-10,2,84,2,3
4824,15,825,1,2024-12-10,1,84,2,3
4825,21,845,1,2024-12-10,1,84,2,3
4826,21,865,1,2024-12-10,2,84,2,6
4827,28,885,1,2024-12-10,1,85,2,5
4828,28,905,1,2024-12-10,-3,86,6,4
4829,38,925,1,2024-12-10,-3,86,6,4
4830,36,945,1,2024-12-10,-3,86,7,4
4831,34,965,1,2024-12-10,-3,86,7,4
4832,56,985,1,2024-12-10,-3,87,7,4
4833,59,1005,1,2024-12-10,-3,87,7,4
4834,66,1025,1,2024-12-10,-3,88,7,4
4835,66,1045,1,2024-12-10,-3,88,7,4
4836,57,1065,1,2024-12-10,-4,88,7,4
4837,55,1085,1,2024-12-10,-4,88,7,4
4838,60,1105,1,2024-12-10,-4,88,7,4
4839,64,1125,1,2024-12-10,-4,75,6,4
4840,53,1145,1,2024-12-10,-4,75,6,4
4841,54,1165,1,2024-12-10,-4,75,6,4
4842,52,1185,1,2024-12-10,-4,75,6,4
4843,56,1205,1,2024-12-10,-4,75,6,4
4844,54,1225,1,2024-12-10,-4,75,6,4
4845,53,1245,1,2024-12-10,-4,75,6,5
4846,2,305,2,2024-12-11,1,79,4,6
4847,2,325,2,2024-12-11,1,79,4,6
4848,2,345,2,2024-12-11,1,78,4,6
4849,2,365,2,2024-12-11,1,78,4,6
4850,4,385,2,2024-12-11,2,79,4,5
4851,11,405,2,2024-12-11,2,79,4,5
4852,15,425,2,2024-12-11,2,79,4,6
4853,24,445,2,2024-12-11,1,80,4,6
4854,24,465,2,2024-12-11,2,75,3,8
4855,20,485,2,2024-12-11,2,75,3,8
4856,15,505,2,2024-12-11,2,76,3,5
4857,15,525,2,2024-12-11,2,74,3,5
4858,23,545,2,2024-12-11,2,76,3,5
4859,31,565,2,2024-12-11,2,75,3,8
4860,34,585,2,2024-12-11,2,74,3,8
4861,35,605,2,2024-12-11,2,76,4,8
4862,37,625,2,2024-12-11,2,76,4,8
4863,35,645,2,2024-12-11,1,74,4,6
4864,29,665,2,2024-12-11,1,78,2,10
4865,30,685,2,2024-12-11,1,78,2,9
4866,30,705,2,2024-12-11,1,79,2,7
4867,37,725,2,2024-12-11,0,80,2,7
4868,37,745,2,2024-12-11,0,78,2,5
4869,35,765,2,2024-12-11,0,80,2,7
4870,33,785,2,2024-12-11,0,76,2,3
4871,29,805,2,2024-12-11,0,76,2,3
4872,21,825,2,2024-12-11,1,79,2,7
4873,33,845,2,2024-12-11,1,79,2,7
4874,42,865,2,2024-12-11,1,79,2,3
4875,49,885,2,2024-12-11,1,79,2,3
4876,42,905,2,2024-12-11,0,83,2,7
4877,38,925,2,2024-12-11,-2,81,5,5
4878,35,945,2,2024-12-11,-2,82,5,7
4879,31,965,2,2024-12-11,-2,82,5,5
4880,31,985,2,2024-12-11,-2,81,5,5
4881,40,1005,2,2024-12-11,-2,81,5,5
4882,50,1025,2,2024-12-11,-2,84,5,7
4883,54,1045,2,2024-12-11,-2,84,5,7
4884,57,1065,2,2024-12-11,-2,85,5,5
4885,60,1085,2,2024-12-11,-2,86,5,5
4886,57,1106,2,2024-12-11,-2,86,5,5
4887,57,1126,2,2024-12-11,-2,86,5,5
4888,55,1145,2,2024-12-11,-2,86,5,8
4889,53,1165,2,2024-12-11,-2,86,5,8
4890,55,1186,2,2024-12-11,-2,87,6,6
4891,53,1205,2,2024-12-11,-2,87,6,6
4892,53,1225,2,2024-12-11,-2,89,6,5
4893,47,1245,2,2024-12-11,-2,89,6,5
4894,18,305,3,2024-12-12,2,89,24,8
4895,18,325,3,2024-12-12,2,89,24,8
4896,18,345,3,2024-12-12,2,89,24,8
4897,18,365,3,2024-12-12,2,89,24,7
4898,18,385,3,2024-12-12,2,89,24,7
4899,28,405,3,2024-12-12,2,88,24,7
4900,34,425,3,2024-12-12,2,88,24,7
4901,37,445,3,2024-12-12,2,89,19,7
4902,41,465,3,2024-12-12,3,88,8,7
4903,39,485,3,2024-12-12,3,88,8,7
4904,36,505,3,2024-12-12,2,88,8,7
4905,34,525,3,2024-12-12,2,87,8,7
4906,36,546,3,2024-12-12,2,87,8,7
4907,39,565,3,2024-12-12,2,86,8,7
4908,41,585,3,2024-12-12,3,86,8,7
4909,43,605,3,2024-12-12,2,86,8,11
4910,50,625,3,2024-12-12,2,86,8,11
4911,48,645,3,2024-12-12,2,86,8,11
4912,45,665,3,2024-12-12,2,86,8,11
4913,49,685,3,2024-12-12,2,87,5,10
4914,45,705,3,2024-12-12,2,87,4,10
4915,49,725,3,2024-12-12,2,86,3,9
4916,59,745,3,2024-12-12,2,86,3,9
4917,55,765,3,2024-12-12,2,86,3,8
4918,48,785,3,2024-12-12,2,88,3,10
4919,43,806,3,2024-12-12,2,88,3,10
4920,45,825,3,2024-12-12,3,88,3,9
4921,52,845,3,2024-12-12,3,88,3,9
4922,55,865,3,2024-12-12,3,90,3,9
4923,57,885,3,2024-12-12,3,90,3,8
4924,57,905,3,2024-12-12,3,91,3,8
4925,54,925,3,2024-12-12,-1,92,17,8
4926,60,945,3,2024-12-12,-1,92,17,8
4927,58,965,3,2024-12-12,-1,92,17,6
4928,73,985,3,2024-12-12,-1,92,16,6
4929,86,1006,3,2024-12-12,-1,92,16,6
4930,85,1025,3,2024-12-12,-1,92,16,6
4931,85,1046,3,2024-12-12,0,93,17,6
4932,85,1065,3,2024-12-12,0,93,17,6
4933,95,1085,3,2024-12-12,0,94,17,7
4934,97,1105,3,2024-12-12,-1,94,17,6
4935,93,1125,3,2024-12-12,-1,94,17,6
4936,75,1145,3,2024-12-12,0,93,17,6
4937,81,1165,3,2024-12-12,0,92,17,6
4938,74,1185,3,2024-12-12,0,92,16,5
4939,65,1205,3,2024-12-12,0,92,8,6
4940,69,1225,3,2024-12-12,0,92,8,5
4941,72,1246,3,2024-12-12,0,92,8,5
4942,0,305,4,2024-12-13,4,95,8,9
4943,0,325,4,2024-12-13,4,94,8,9
4944,0,345,4,2024-12-13,4,94,8,9
4945,0,365,4,2024-12-13,4,94,8,9
4946,0,385,4,2024-12-13,4,94,8,9
4947,12,405,4,2024-12-13,4,93,9,9
4948,19,425,4,2024-12-13,4,93,9,9
4949,21,445,4,2024-12-13,4,93,9,9
4950,22,465,4,2024-12-13,4,93,9,9
4951,15,485,4,2024-12-13,4,93,9,9
4952,13,505,4,2024-12-13,4,93,9,9
4953,9,525,4,2024-12-13,4,93,9,9
4954,16,545,4,2024-12-13,4,94,8,9
4955,26,565,4,2024-12-13,4,94,8,9
4956,31,585,4,2024-12-13,4,94,8,9
4957,34,605,4,2024-12-13,4,94,8,9
4958,33,625,4,2024-12-13,4,94,8,9
4959,33,645,4,2024-12-13,4,94,8,9
4960,30,665,4,2024-12-13,4,93,8,9
4961,31,685,4,2024-12-13,4,91,6,9
4962,34,705,4,2024-12-13,4,91,6,9
4963,47,725,4,2024-12-13,4,91,6,9
4964,45,745,4,2024-12-13,5,92,5,9
4965,47,765,4,2024-12-13,6,92,5,9
4966,47,785,4,2024-12-13,6,92,3,9
4967,45,805,4,2024-12-13,6,92,3,9
4968,42,825,4,2024-12-13,6,92,3,9
4969,37,845,4,2024-12-13,6,92,3,9
4970,40,865,4,2024-12-13,6,92,3,10
4971,45,885,4,2024-12-13,6,92,3,10
4972,50,905,4,2024-12-13,6,92,3,10
4973,60,925,4,2024-12-13,1,90,8,11
4974,62,945,4,2024-12-13,1,89,8,11
4975,56,965,4,2024-12-13,1,89,8,11
4976,68,985,4,2024-12-13,1,89,8,11
4977,71,1005,4,2024-12-13,1,90,8,10
4978,71,1025,4,2024-12-13,1,90,8,10
4979,68,1045,4,2024-12-13,1,90,8,10
4980,63,1065,4,2024-12-13,1,90,8,10
4981,35,1085,4,2024-12-13,1,90,8,10
4982,33,1105,4,2024-12-13,1,90,7,12
4983,33,1125,4,2024-12-13,1,90,8,10
4984,33,1145,4,2024-12-13,1,89,7,13
4985,33,1165,4,2024-12-13,1,89,7,13
4986,33,1185,4,2024-12-13,1,89,7,12
4987,33,1205,4,2024-12-13,1,89,7,12
4988,33,1225,4,2024-12-13,1,90,7,12
4989,33,1245,4,2024-12-13,1,89,7,11
4990,33,305,5,2024-12-14,5,85,9,11
4991,34,325,5,2024-12-14,5,84,9,11
4992,34,345,5,2024-12-14,5,84,9,12
4993,34,365,5,2024-12-14,5,85,9,10
4994,33,385,5,2024-12-14,5,85,9,12
4995,33,405,5,2024-12-14,5,85,20,11
4996,33,425,5,2024-12-14,5,85,11,11
4997,33,445,5,2024-12-14,5,85,11,11
4998,33,465,5,2024-12-14,6,87,11,11
4999,35,485,5,2024-12-14,6,85,11,11
5000,7,505,5,2024-12-14,5,86,11,11
5001,12,525,5,2024-12-14,6,85,11,11
5002,15,545,5,2024-12-14,6,85,11,11
5003,20,565,5,2024-12-14,6,85,11,11
5004,19,585,5,2024-12-14,6,85,11,11
5005,18,605,5,2024-12-14,5,84,9,11
5006,21,625,5,2024-12-14,5,84,9,11
5007,31,645,5,2024-12-14,5,84,9,11
5008,30,665,5,2024-12-14,5,84,9,11
5009,25,685,5,2024-12-14,5,84,9,11
5010,18,705,5,2024-12-14,5,84,5,10
5011,21,725,5,2024-12-14,5,84,5,10
5012,25,745,5,2024-12-14,5,84,4,10
5013,33,765,5,2024-12-14,5,84,4,10
5014,35,785,5,2024-12-14,5,87,4,10
5015,31,805,5,2024-12-14,5,87,4,10
5016,28,825,5,2024-12-14,5,87,4,10
5017,25,845,5,2024-12-14,6,83,4,13
5018,30,865,5,2024-12-14,7,83,4,11
5019,32,885,5,2024-12-14,7,83,4,11
5020,35,905,5,2024-12-14,7,87,4,17
5021,32,925,5,2024-12-14,7,87,4,17
5022,29,945,5,2024-12-14,5,88,24,18
5023,25,965,5,2024-12-14,5,88,24,18
5024,28,985,5,2024-12-14,5,88,22,18
5025,38,1005,5,2024-12-14,5,88,21,18
5026,46,1025,5,2024-12-14,5,89,16,18
5027,50,1045,5,2024-12-14,5,89,16,18
5028,48,1065,5,2024-12-14,5,89,13,19
5029,47,1085,5,2024-12-14,5,89,13,19
5030,49,1105,5,2024-12-14,5,90,12,19
5031,50,1125,5,2024-12-14,5,89,13,18
5032,45,1145,5,2024-12-14,5,89,13,18
5033,46,1165,5,2024-12-14,6,88,13,18
5034,51,1185,5,2024-12-14,6,88,12,18
5035,55,1205,5,2024-12-14,6,89,12,19
5036,50,1225,5,2024-12-14,6,89,12,18
5037,44,1245,5,2024-12-14,6,89,12,18
5038,25,305,6,2024-12-15,12,84,23,28
5039,25,325,6,2024-12-15,12,84,22,28
5040,25,345,6,2024-12-15,12,84,22,28
5041,25,365,6,2024-12-15,12,84,22,28
5042,25,385,6,2024-12-15,12,84,23,28
5043,25,405,6,2024-12-15,12,84,23,28
5044,25,425,6,2024-12-15,12,84,22,28
5045,25,445,6,2024-12-15,12,84,22,28
5046,25,465,6,2024-12-15,12,83,17,28
5047,0,485,6,2024-12-15,12,83,17,28
5048,10,505,6,2024-12-15,12,84,17,28
5049,16,525,6,2024-12-15,12,83,20,27
5050,21,545,6,2024-12-15,12,83,19,27
5051,20,565,6,2024-12-15,12,83,17,28
5052,13,585,6,2024-12-15,12,82,14,28
5053,8,605,6,2024-12-15,12,83,14,28
5054,21,625,6,2024-12-15,12,83,14,28
5055,26,645,6,2024-12-15,12,82,14,28
5056,26,665,6,2024-12-15,12,81,13,28
5057,24,685,6,2024-12-15,12,81,13,28
5058,28,705,6,2024-12-15,12,81,11,28
5059,29,726,6,2024-12-15,12,81,11,28
5060,28,745,6,2024-12-15,13,82,12,28
5061,33,765,6,2024-12-15,13,83,7,28
5062,28,785,6,2024-12-15,13,83,7,28
5063,28,805,6,2024-12-15,13,80,7,28
5064,26,825,6,2024-12-15,13,80,8,28
5065,28,845,6,2024-12-15,13,80,8,28
5066,29,865,6,2024-12-15,13,80,6,28
5067,31,885,6,2024-12-15,13,80,6,28
5068,35,905,6,2024-12-15,10,81,13,29
5069,34,925,6,2024-12-15,10,81,13,29
5070,35,945,6,2024-12-15,10,82,13,30
5071,29,965,6,2024-12-15,10,82,13,30
5072,29,985,6,2024-12-15,10,82,13,30
5073,33,1005,6,2024-12-15,10,82,13,30
5074,27,1025,6,2024-12-15,10,82,13,30
5075,24,1045,6,2024-12-15,10,82,13,29
5076,26,1065,6,2024-12-15,10,81,13,28
5077,30,1085,6,2024-12-15,10,82,16,28
5078,34,1105,6,2024-12-15,10,81,11,28
5079,35,1125,6,2024-12-15,10,81,10,28
5080,36,1145,6,2024-12-15,10,81,10,31
5081,37,1165,6,2024-12-15,10,82,15,31
5082,37,1185,6,2024-12-15,10,82,15,31
5083,37,1206,6,2024-12-15,10,81,15,35
5084,33,1225,6,2024-12-15,10,81,15,35
5085,28,1245,6,2024-12-15,10,81,14,35
5086,5,305,0,2024-12-16,12,79,15,24
5087,5,325,0,2024-12-16,12,79,15,24
5088,5,345,0,2024-12-16,12,79,15,24
5089,5,365,0,2024-12-16,12,79,15,24
5090,0,385,0,2024-12-16,12,79,15,24
5091,9,405,0,2024-12-16,12,79,15,25
5092,10,425,0,2024-12-16,12,79,15,25
5093,14,445,0,2024-12-16,12,79,15,27
5094,12,465,0,2024-12-16,12,79,15,26
5095,9,485,0,2024-12-16,12,79,15,26
5096,7,505,0,2024-12-16,12,79,15,26
5097,7,525,0,2024-12-16,12,79,15,26
5098,11,545,0,2024-12-16,12,80,15,27
5099,13,566,0,2024-12-16,12,80,15,27
5100,20,585,0,2024-12-16,12,79,15,26
5101,23,605,0,2024-12-16,12,78,15,23
5102,19,625,0,2024-12-16,12,78,15,23
5103,18,645,0,2024-12-16,12,78,15,23
5104,22,665,0,2024-12-16,12,76,15,25
5105,21,685,0,2024-12-16,12,76,15,25
5106,23,705,0,2024-12-16,13,76,15,26
5107,23,725,0,2024-12-16,13,76,15,26
5108,17,745,0,2024-12-16,13,75,15,23
5109,13,765,0,2024-12-16,13,76,19,23
5110,10,785,0,2024-12-16,13,75,15,24
5111,6,805,0,2024-12-16,13,75,15,24
5112,8,825,0,2024-12-16,13,75,15,23
5113,14,845,0,2024-12-16,13,75,15,23
5114,23,865,0,2024-12-16,12,75,15,24
5115,20,885,0,2024-12-16,11,76,15,22
5116,16,905,0,2024-12-16,11,76,15,22
5117,15,925,0,2024-12-16,8,81,19,18
5118,15,945,0,2024-12-16,8,82,20,19
5119,13,965,0,2024-12-16,8,81,19,22
5120,19,985,0,2024-12-16,8,80,19,22
5121,22,1005,0,2024-12-16,8,81,19,22
5122,28,1026,0,2024-12-16,8,82,19,20
5123,32,1045,0,2024-12-16,8,82,20,19
5124,35,1065,0,2024-12-16,8,83,17,18
5125,36,1085,0,2024-12-16,8,82,17,18
5126,28,1105,0,2024-12-16,8,82,17,18
5127,25,1125,0,2024-12-16,8,82,18,18
5128,17,1145,0,2024-12-16,8,82,18,19
5129,22,1165,0,2024-12-16,8,82,20,17
5130,23,1185,0,2024-12-16,8,82,20,19
5131,25,1205,0,2024-12-16,8,83,19,18
5132,27,1225,0,2024-12-16,8,83,19,18
5133,19,1245,0,2024-12-16,8,83,20,18
5134,0,305,1,2024-12-17,10,86,64,16
5135,0,325,1,2024-12-17,10,86,61,15
5136,0,345,1,2024-12-17,10,86,64,15
5137,0,365,1,2024-12-17,10,86,62,15
5138,0,385,1,2024-12-17,10,86,61,16
5139,5,405,1,2024-12-17,10,86,61,16
5140,12,425,1,2024-12-17,10,86,71,13
5141,14,445,1,2024-12-17,10,87,67,13
5142,12,465,1,2024-12-17,10,87,67,13
5143,5,485,1,2024-12-17,10,87,77,13
5144,6,505,1,2024-12-17,10,87,77,13
5145,8,525,1,2024-12-17,10,87,98,13
5146,12,545,1,2024-12-17,10,87,96,13
5147,10,565,1,2024-12-17,10,87,88,12
5148,12,585,1,2024-12-17,10,87,83,13
5149,20,605,1,2024-12-17,10,86,85,13
5150,17,625,1,2024-12-17,10,86,75,13
5151,16,645,1,2024-12-17,10,86,75,13
5152,16,665,1,2024-12-17,10,86,82,12
5153,18,685,1,2024-12-17,10,86,81,12
5154,24,705,1,2024-12-17,10,87,89,13
5155,27,725,1,2024-12-17,10,86,90,13
5156,25,745,1,2024-12-17,10,86,90,13
5157,26,765,1,2024-12-17,10,85,97,12
5158,19,785,1,2024-12-17,10,88,98,12
5159,15,805,1,2024-12-17,10,88,98,12
5160,15,825,1,2024-12-17,10,83,72,12
5161,23,845,1,2024-12-17,11,86,80,11
5162,25,865,1,2024-12-17,10,86,96,10
5163,23,885,1,2024-12-17,10,86,96,10
5164,22,905,1,2024-12-17,9,83,64,25
5165,18,925,1,2024-12-17,9,83,64,25
5166,20,945,1,2024-12-17,9,83,51,25
5167,25,965,1,2024-12-17,9,84,96,25
5168,25,985,1,2024-12-17,9,84,90,25
5169,27,1005,1,2024-12-17,9,84,96,24
5170,25,1025,1,2024-12-17,9,84,96,24
5171,19,1045,1,2024-12-17,8,85,97,24
5172,25,1065,1,2024-12-17,8,85,97,24
5173,25,1085,1,2024-12-17,8,85,41,26
5174,29,1105,1,2024-12-17,8,85,35,25
5175,31,1125,1,2024-12-17,9,84,35,25
5176,25,1145,1,2024-12-17,8,85,45,25
5177,24,1165,1,2024-12-17,9,85,100,24
5178,19,1185,1,2024-12-17,9,85,100,24
5179,22,1205,1,2024-12-17,9,85,100,24
5180,20,1225,1,2024-12-17,9,86,94,24
5181,15,1245,1,2024-12-17,9,86,74,24
5182,0,305,2,2024-12-18,15,76,35,27
5183,0,325,2,2024-12-18,15,76,30,27
5184,0,345,2,2024-12-18,15,76,24,27
5185,0,365,2,2024-12-18,15,75,21,28
5186,1,385,2,2024-12-18,15,75,16,28
5187,5,405,2,2024-12-18,15,75,24,28
5188,8,425,2,2024-12-18,15,75,12,28
5189,10,445,2,2024-12-18,14,76,35,27
5190,7,465,2,2024-12-18,14,76,35,27
5191,10,485,2,2024-12-18,14,75,5,29
5192,9,505,2,2024-12-18,13,75,4,29
5193,1,525,2,2024-12-18,13,75,4,29
5194,3,545,2,2024-12-18,13,72,4,26
5195,9,565,2,2024-12-18,13,72,4,26
5196,12,585,2,2024-12-18,13,72,4,26
5197,12,605,2,2024-12-18,13,72,4,25
5198,12,625,2,2024-12-18,13,69,4,26
5199,14,645,2,2024-12-18,13,70,4,25
5200,9,665,2,2024-12-18,13,70,4,25
5201,9,685,2,2024-12-18,12,71,16,26
5202,15,705,2,2024-12-18,12,71,2,26
5203,10,725,2,2024-12-18,12,71,2,26
5204,7,745,2,2024-12-18,12,74,2,24
5205,5,765,2,2024-12-18,12,73,2,24
5206,1,785,2,2024-12-18,12,73,2,24
5207,5,805,2,2024-12-18,12,70,2,27
5208,4,825,2,2024-12-18,12,70,2,27
5209,6,845,2,2024-12-18,11,70,2,27
5210,13,865,2,2024-12-18,11,70,2,27
5211,15,885,2,2024-12-18,11,71,2,24
5212,15,905,2,2024-12-18,10,72,5,23
5213,16,925,2,2024-12-18,2,77,7,15
5214,8,945,2,2024-12-18,2,77,7,15
5215,8,965,2,2024-12-18,2,78,6,15
5216,20,985,2,2024-12-18,2,78,5,15
5217,25,1005,2,2024-12-18,2,78,5,15
5218,27,1025,2,2024-12-18,2,78,5,15
5219,26,1045,2,2024-12-18,2,80,5,15
5220,22,1065,2,2024-12-18,2,79,5,15
5221,18,1085,2,2024-12-18,2,79,5,15
5222,12,1105,2,2024-12-18,3,77,4,15
5223,12,1125,2,2024-12-18,2,77,4,15
5224,13,1146,2,2024-12-18,2,77,4,15
5225,13,1165,2,2024-12-18,2,79,4,15
5226,14,1185,2,2024-12-18,2,78,4,15
5227,14,1205,2,2024-12-18,2,78,4,15
5228,14,1225,2,2024-12-18,2,78,4,15
5229,8,1245,2,2024-12-18,2,78,4,15
5230,1,865,3,2024-12-19,7,67,2,15
5231,1,885,3,2024-12-19,7,69,2,14
5232,1,905,3,2024-12-19,2,75,15,16
5233,1,925,3,2024-12-19,6,67,2,13
5234,1,946,3,2024-12-19,2,76,38,17
5235,1,965,3,2024-12-19,2,78,8,17
5236,1,985,3,2024-12-19,2,78,8,17
5237,1,1005,3,2024-12-19,2,79,24,17
5238,1,1025,3,2024-12-19,2,79,24,17
5239,1,1045,3,2024-12-19,2,79,24,17
5240,1,1065,3,2024-12-19,2,79,38,17
5241,1,1086,3,2024-12-19,2,79,8,17
5242,1,1105,3,2024-12-19,2,79,8,17
5243,1,1125,3,2024-12-19,2,80,32,17
5244,1,1145,3,2024-12-19,2,80,32,17
5245,1,1165,3,2024-12-19,1,81,9,17
5246,1,1185,3,2024-12-19,1,81,9,17
5247,1,1205,3,2024-12-19,1,81,9,17
5248,1,1225,3,2024-12-19,1,80,9,17
5249,1,1245,3,2024-12-19,1,81,9,17
5250,1,305,4,2024-12-20,9,84,64,19
5251,1,325,4,2024-12-20,9,84,81,19
5252,1,345,4,2024-12-20,9,84,85,19
5253,1,365,4,2024-12-20,9,83,89,19
5254,1,385,4,2024-12-20,9,83,89,19
5255,1,405,4,2024-12-20,9,83,78,19
5256,1,425,4,2024-12-20,9,84,72,20
5257,1,445,4,2024-12-20,9,84,67,20
5258,1,465,4,2024-12-20,9,84,67,20
5259,1,485,4,2024-12-20,8,84,44,19
5260,1,505,4,2024-12-20,8,84,38,19
5261,1,525,4,2024-12-20,8,84,55,19
5262,1,545,4,2024-12-20,8,82,35,18
5263,1,565,4,2024-12-20,8,84,35,20
5264,1,585,4,2024-12-20,9,82,16,19
5265,1,605,4,2024-12-20,9,83,21,20
5266,1,625,4,2024-12-20,9,83,21,20
5267,1,645,4,2024-12-20,9,83,19,21
5268,1,665,4,2024-12-20,9,82,23,20
5269,1,685,4,2024-12-20,9,81,49,19
5270,1,705,4,2024-12-20,9,81,49,19
5271,1,725,4,2024-12-20,9,81,60,19
5272,1,745,4,2024-12-20,9,79,35,19
5273,1,765,4,2024-12-20,9,79,17,19
5274,1,785,4,2024-12-20,9,81,15,17
5275,1,805,4,2024-12-20,9,81,15,17
5276,1,825,4,2024-12-20,10,80,15,14
5277,1,845,4,2024-12-20,9,81,15,14
5278,1,865,4,2024-12-20,9,81,15,14
5279,1,886,4,2024-12-20,9,80,15,12
5280,1,905,4,2024-12-20,5,83,36,23
5281,1,925,4,2024-12-20,5,83,37,23
5282,1,945,4,2024-12-20,5,83,37,24
5283,1,966,4,2024-12-20,5,81,38,24
5284,1,985,4,2024-12-20,5,81,37,23
5285,1,1005,4,2024-12-20,5,82,37,23
5286,1,1025,4,2024-12-20,5,82,37,23
5287,1,1045,4,2024-12-20,5,82,37,23
5288,1,1065,4,2024-12-20,5,82,37,23
5289,1,1085,4,2024-12-20,5,83,38,24
5290,1,1105,4,2024-12-20,5,82,37,24
5291,1,1125,4,2024-12-20,6,83,37,24
5292,1,1145,4,2024-12-20,5,84,35,24
5293,1,1165,4,2024-12-20,5,84,35,24
5294,1,1185,4,2024-12-20,5,83,35,24
5295,1,1205,4,2024-12-20,5,83,35,24
5296,1,1225,4,2024-12-20,5,84,35,24
